candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
379,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
379,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
379,Details of Movable Assets,Gross Total Value (as per Affidavit),"51,000 51 Thou+","20,000 20 Thou+",Nil,Nil,Nil,Nil,"Rs 71,000 71 Thou+",,
379,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 51,000 51 Thou+","Rs 20,000 20 Thou+",Nil,Nil,Nil,Nil,"Rs 71,000 71 Thou+",,
3987,Details of Movable Assets,i,Cash,"5,000 5 Thou+","5,000 5 Thou+",Nil,Nil,Nil,Nil,"Rs 10,000 10 Thou+",1000010.0
3987,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of Baroda Venkatnarayana T Nagar Branch 11,230 11 Thou+",Canara Bank Arumbakkam Branch 450 4 Hund+,Nil,Nil,Nil,Nil,"Rs 11,680 11 Thou+",1168011.0
3987,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3987,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3987,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3987,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3987,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3987,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,"48 Grams 6,50,000 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,50,000 6 Lacs+",6500006.0
3987,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3987,Details of Movable Assets,Gross Total Value (as per Affidavit),"16,230 16 Thou+","6,50,450 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,66,680 6 Lacs+",,
3987,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 16,230 16 Thou+","Rs 6,55,450 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 6,71,680 6 Lacs+",,
3990,Details of Movable Assets,i,Cash,"50,000 50 Thou+","50,000 50 Thou+",Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+",1000001.0
3990,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Indian Bank, Koyambedu 10,000 10 Thou+ DBS Bank, Mumbai Branch 2 Eqitas Bank Saligram Branch 0*(Value Not Given) ITFC Bank Compliance Branch 0*(Value Not Given) TMB Bank, Valasaravakkam Branch 10,000 10 Thou+","Indian Bank, Maduravayal Branch 0*(Value Not Given) DBS Bank, Mumbai branch 50 Equitas Bank, Saligrama Branch 0*(Value Not Given) SBI Bank, Maduravalyal Branch 0*(Value Not Given) CC Bank, Maduravayal Branch 0*(Value Not Given) TMB Bank Maduravayal Branch 1,400 1 Thou+",Nil,Nil,Nil,Nil,"Rs 21,452 21 Thou+",2145221.0
3990,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies","KMC Spl Hospital 30 2,431 2 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 2,431 2 Thou+",24312.0
3990,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc","Postal Policy 3,150 3 Thou+ Life Policy 1,00,000 1 Lacs+","Life Policy 65,000 65 Thou+",Nil,Nil,Nil,Nil,"Rs 1,68,150 1 Lacs+",1681501.0
3990,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3990,Details of Movable Assets,v,Personal loans/advance given,Nil,"Ready Street Nerkundra, Chennai 75,000 75 Thou+",Nil,Nil,Nil,Nil,"Rs 75,000 75 Thou+",7500075.0
3990,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Yamaha Phaser, TN10AW8801 35,000 35 Thou+ Royal Enfield Classic 350, TN10BJ8001 75,000 75 Thou+","Maestro, TN02BD1318 15,000 15 Thou+ Yamaha Ray TN10BF8001 35,000 35 Thou+ Mahindra Bolero Neo, TN10BQ8001 7,10,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,70,000 8 Lacs+",8700008.0
3990,Details of Movable Assets,vii,Jewellery (give details weight value),"Gol, 56 gms 7,81,200 7 Lacs+ Silver, 650 gms 1,65,750 1 Lacs+","Gold, 168 gms 23,43,600 23 Lacs+ Silver, 500 gms 1,27,550 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 34,18,100 34 Lacs+",341810034.0
3990,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3990,Details of Movable Assets,Gross Total Value (as per Affidavit),"12,32,534 12 Lacs+","34,22,600 34 Lacs+",Nil,Nil,Nil,Nil,"Rs 46,55,134 46 Lacs+",,
3990,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 12,32,533 12 Lacs+","Rs 34,22,600 34 Lacs+",Nil,Nil,Nil,Nil,"Rs 46,55,133 46 Lacs+",,
230,Details of Movable Assets,i,Cash,"30,000 30 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 40,000 40 Thou+",4000040.0
230,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
230,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
230,Details of Movable Assets,Gross Total Value (as per Affidavit),"30,000 30 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 40,000 40 Thou+",,
230,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 30,000 30 Thou+","Rs 10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 40,000 40 Thou+",,
3984,Details of Movable Assets,i,Cash,"10,000 10 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 20,000 20 Thou+",2000020.0
3984,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Indian Overseas Bank, K.K. Nagar Branch 2,970 2 Thou+ Tamil Nadu State Chief Cooperative Bank, K.K.Nagar Branch 1,000 1 Thou+ ICICI Bank, Ekkaduthangal Branch 1,33,000 1 Lacs+ SBI, K.K.Nagar Branch, Election Purpose 3,000 3 Thou+","Indian Overseas Bank, K.K. Nagar Branch 3,60,856 3 Lacs+ Tamil Nadu State Chief Cooperative Bank, K.K.Nagar Branch 1,000 1 Thou+",Nil,Nil,Nil,Nil,"Rs 5,01,826 5 Lacs+",5018265.0
3984,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies","HDFC Mutual Fund 6.011 Share 11,010 11 Thou+ Mirae Asset Focused Fund 3,540 3 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 14,550 14 Thou+",1455014.0
3984,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3984,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3984,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3984,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,"TN 09 9544, 2019 Yamaha Fascino 25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 25,000 25 Thou+",2500025.0
3984,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,"Gold 96 Gms 10,87,488 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,87,488 10 Lacs+",108748810.0
3984,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3984,Details of Movable Assets,Gross Total Value (as per Affidavit),"1,64,520 1 Lacs+","14,84,344 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 16,48,864 16 Lacs+",,
3984,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 1,64,520 1 Lacs+","Rs 14,84,344 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 16,48,864 16 Lacs+",,
3986,Details of Movable Assets,i,Cash,"10,000 10 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 20,000 20 Thou+",2000020.0
3986,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","SBI K.K Nagar Branch 33,294 33 Thou+ Bank Opened for Elections Tamil Nadu Merkandile Bank 10,000 10 Thou+",SBI Arcot Branch 0,Nil,Nil,Nil,Nil,"Rs 43,294 43 Thou+",4329443.0
3986,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3986,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3986,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3986,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3986,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","TN09DC5556 2023 Honda Activa 35,000 35 Thou+ TN09DM5556 2025 Bajaj Auto 2,40,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,75,000 2 Lacs+",2750002.0
3986,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3986,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3986,Details of Movable Assets,Gross Total Value (as per Affidavit),"2,95,332 2 Lacs+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 3,05,332 3 Lacs+",,
3986,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 3,28,294 3 Lacs+","Rs 10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 3,38,294 3 Lacs+",,
869,Details of Movable Assets,i,Cash,"20,000 20 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 20,000 20 Thou+",2000020.0
869,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Chennai Central Co-operative Bank Ltd 1,000 1 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 1,000 1 Thou+",10001.0
869,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
869,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
869,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
869,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
869,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
869,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
869,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
869,Details of Movable Assets,Gross Total Value (as per Affidavit),"21,000 21 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 21,000 21 Thou+",,
869,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 21,000 21 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 21,000 21 Thou+",,
377,Details of Movable Assets,i,Cash,"30,000 30 Thou+","15,000 15 Thou+",Nil,Nil,Nil,Nil,"Rs 45,000 45 Thou+",4500045.0
377,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","INDIAN OVERSEAS BANK THIRUVERKAUD BRANCH 36,062 36 Thou+ BANK OF INDIA VIRUGAMBAKKAM BRANCH 5,000 5 Thou+","Thamilunadu gramina bank 3,02,664 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,43,726 3 Lacs+",3437263.0
377,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
377,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,"Post office 43,148 43 Thou+",Nil,Nil,Nil,Nil,"Rs 43,148 43 Thou+",4314843.0
377,Details of Movable Assets,(b) LIC or other insurance Policies,"LIC Policy 2,00,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,00,000 2 Lacs+",,
377,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
377,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
377,Details of Movable Assets,vii,Jewellery (give details weight value),"20 gm Gold 2,80,000 2 Lacs+","80gm Gold 11,20,000 11 Lacs+",Nil,Nil,Nil,Nil,"Rs 14,00,000 14 Lacs+",140000014.0
377,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
377,Details of Movable Assets,Gross Total Value (as per Affidavit),"5,51,062 5 Lacs+","14,80,812 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 20,31,874 20 Lacs+",,
377,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 5,51,062 5 Lacs+","Rs 14,80,812 14 Lacs+",Nil,Nil,Nil,Nil,"Rs 20,31,874 20 Lacs+",,
231,Details of Movable Assets,i,Cash,"10,000 10 Thou+",Nil,Nil,"5,000 5 Thou+","1,000 1 Thou+",Nil,"Rs 16,000 16 Thou+",1600016.0
231,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Punjab National Bank Individual 75,000 75 Thou+ CC Bank Individual 8,000 8 Thou+",Nil,Nil,"Karur Vysya Bank Individual 60,000 60 Thou+",Nil,Nil,"Rs 1,43,000 1 Lacs+",1430001.0
231,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
231,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
231,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
231,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
231,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)",Nil,Nil,Nil,"Two Wheeler 2026 Reg 3,05,000 3 Lacs+",Nil,Nil,"Rs 3,05,000 3 Lacs+",3050003.0
231,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,Nil,Nil,Nil,Nil,Nil,Nil,
231,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
231,Details of Movable Assets,Gross Total Value (as per Affidavit),"93,000 93 Thou+",Nil,Nil,"3,65,000 3 Lacs+","1,000 1 Thou+",Nil,"Rs 4,59,000 4 Lacs+",,
231,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 93,000 93 Thou+",Nil,Nil,"Rs 3,70,000 3 Lacs+","Rs 1,000 1 Thou+",Nil,"Rs 4,64,000 4 Lacs+",,
870,Details of Movable Assets,i,Cash,"50,000 50 Thou+","30,000 30 Thou+",Nil,Nil,Nil,Nil,"Rs 80,000 80 Thou+",8000080.0
870,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Bank of Baroda, Virumpakkam Branch, Current Account Number 35,000 35 Thou+ Axis Bank, Chinmaiya Nagar, Current Account Number 50,000 50 Thou+ Canara Bank Chinmaya Nagar Branch Ac No. 5,000 5 Thou+","Indian Bank Thiruverkkadu SB Ac No 4,322 4 Thou+",Nil,Nil,Nil,Nil,"Rs 94,322 94 Thou+",9432294.0
870,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
870,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,"Post Office Savings Scheme 3,000 3 Thou+",Nil,Nil,Nil,Nil,"Rs 3,000 3 Thou+",30003.0
870,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
870,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
870,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Echer bearing No TN 12 PR-8683 Purchased on 10.02.2026 19,00,000 19 Lacs+ Echer bearing No TN 12 PR-8683 Purchased on 08..06.2022 18,00,000 18 Lacs+ Innova Car bearing No. TN 01 AK 0006 Purchased on 29.01.2007 3,00,000 3 Lacs+ Jupitor Bike bearing No. TN 12 AM 3827 purchased on 01.03.2021 83,000 83 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 40,83,000 40 Lacs+",408300040.0
870,Details of Movable Assets,vii,Jewellery (give details weight value),"200 gram Gold 27,00,000 27 Lacs+","240 gram Gold 32,40,000 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 59,40,000 59 Lacs+",594000059.0
870,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
870,Details of Movable Assets,Gross Total Value (as per Affidavit),"69,23,000 69 Lacs+","32,77,322 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,02,00,322 1 Crore+",,
870,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 69,23,000 69 Lacs+","Rs 32,77,322 32 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,02,00,322 1 Crore+",,
1328,Details of Movable Assets,i,Cash,"3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,00,000 3 Lacs+",3000003.0
1328,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","AXIS Bank, K.K. Nagar Branch 10,16,994 10 Lacs+ TMB Bank, (Election Savings Account) 70,000 70 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 10,86,994 10 Lacs+",108699410.0
1328,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies","Director, Ready Basket Supermarket (B) 9,90,000 9 Lacs+ Partner, Apple Builders 18,65,258 18 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 28,55,258 28 Lacs+",285525828.0
1328,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1328,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1328,Details of Movable Assets,v,Personal loans/advance given,"Advance : Sri perumbutur (Patta No. 85, Sy No. 441/3) 22,54,132 22 Lacs+ Advance : Arun Flats, West Mambalam No. 56, Block No. 20 T.S No. 6 (part) 5,00,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 27,54,132 27 Lacs+",275413227.0
1328,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Toyota Fortuner (2021) TN 10 BM 6678 19,17,001 19 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 19,17,001 19 Lacs+",191700119.0
1328,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold 960 grams 1,33,81,600 1 Crore+ Silver 1800 grams 5,13,000 5 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,38,94,600 1 Crore+",138946001.0
1328,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1328,Details of Movable Assets,Gross Total Value (as per Affidavit),"2,28,07,985 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,28,07,985 2 Crore+",,
1328,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 2,28,07,985 2 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,28,07,985 2 Crore+",,
3991,Details of Movable Assets,i,Cash,"5,000 5 Thou+","1,000 1 Thou+",Nil,Nil,Nil,Nil,"Rs 6,000 6 Thou+",60006.0
3991,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3991,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","Car TN10CA6190 2025 7,98,000 7 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 7,98,000 7 Lacs+",7980007.0
3991,Details of Movable Assets,vii,Jewellery (give details weight value),"Gold 120 Grams 18,00,000 18 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 18,00,000 18 Lacs+",180000018.0
3991,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3991,Details of Movable Assets,Gross Total Value (as per Affidavit),"26,03,000 26 Lacs+","1,000 1 Thou+",Nil,Nil,Nil,Nil,"Rs 26,04,000 26 Lacs+",,
3991,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 26,03,000 26 Lacs+","Rs 1,000 1 Thou+",Nil,Nil,Nil,Nil,"Rs 26,04,000 26 Lacs+",,
3992,Details of Movable Assets,i,Cash,"25,000 25 Thou+","25,000 25 Thou+",Nil,Nil,Nil,Nil,"Rs 50,000 50 Thou+",5000050.0
3992,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","Term Desposits 7,00,000 7 Lacs+ Savings A/C 3,50,000 3 Lacs+","FDR 15,000 15 Thou+ Savings A/C 6,50,000 6 Lacs+",Nil,Nil,Nil,Nil,"Rs 17,15,000 17 Lacs+",171500017.0
3992,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies","LIC of India Shares 25 Shares 20,780 20 Thou+","LIC of India Shares 25 20,780 20 Thou+",Nil,Nil,Nil,Nil,"Rs 41,560 41 Thou+",4156041.0
3992,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc","PPF 4,11,665 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,11,665 4 Lacs+",4116654.0
3992,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3992,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3992,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","TN10BL6194 RE 2020 1,80,000 1 Lacs+ TN10CA0599 Activa 2025 95,000 95 Thou+ TN10CA1734 BMW Car 2025 52,00,000 52 Lacs+ TN10BU9751 Suzuki Car 2023 10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 64,75,000 64 Lacs+",647500064.0
3992,Details of Movable Assets,vii,Jewellery (give details weight value),Nil,"15 Sovereigns 12,00,000 12 Lacs+",Nil,Nil,Nil,Nil,"Rs 12,00,000 12 Lacs+",120000012.0
3992,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3992,Details of Movable Assets,Gross Total Value (as per Affidavit),"79,82,445 79 Lacs+","19,10,780 19 Lacs+",Nil,Nil,Nil,Nil,"Rs 98,93,225 98 Lacs+",,
3992,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 79,82,445 79 Lacs+","Rs 19,10,780 19 Lacs+",Nil,Nil,Nil,Nil,"Rs 98,93,225 98 Lacs+",,
3982,Details of Movable Assets,i,Cash,"15,000 15 Thou+","10,000 10 Thou+",Nil,Nil,Nil,Nil,"Rs 25,000 25 Thou+",2500025.0
3982,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","IOB, Individual 10,000 10 Thou+ IOB, Individual 50,000 50 Thou+ IOB, Individual 1,00,000 1 Lacs+ IOB, Individual 3,00,000 3 Lacs+ IOB, Individual 10,00,000 10 Lacs+ IOB, Individual 15,00,000 15 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 29,60,000 29 Lacs+",296000029.0
3982,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3982,Details of Movable Assets,v,Personal loans/advance given,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Movable Assets,vi,"Motor Vehicles (details of make, etc.)","car Sedan TN 02 BY 0437, 2023 8,00,000 8 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 8,00,000 8 Lacs+",8000008.0
3982,Details of Movable Assets,vii,Jewellery (give details weight value),"40 gm Gold 5,00,000 5 Lacs+","80 gm Gold 10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 15,00,000 15 Lacs+",150000015.0
3982,Details of Movable Assets,viii,"Other assets, such as values of claims / interests",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Movable Assets,Gross Total Value (as per Affidavit),"42,75,000 42 Lacs+","10,10,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 52,85,000 52 Lacs+",,
3982,Details of Movable Assets,Totals (Calculated as Sum of Values),"Rs 42,75,000 42 Lacs+","Rs 10,10,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 52,85,000 52 Lacs+",,
3988,Details of Movable Assets,i,Cash,"10,000 10 Thou+",Nil,Nil,"5,000 5 Thou+",Nil,Nil,"Rs 15,000 15 Thou+",1500015.0
3988,Details of Movable Assets,ii,"Deposits in Banks, Financial Institutions and Non-Banking Financial Companies","IOB, T Nagar Br 3,064 3 Thou+ Bank of India Virugambakkam Br 5,000 5 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 8,064 8 Thou+",80648.0
3988,Details of Movable Assets,iii,"Bonds, Debentures and Shares in companies",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Movable Assets,iv,"(a) NSS, Postal Savings etc",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Movable Assets,(b) LIC or other insurance Policies,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
