candidate_id,candidate_name,candidate_url,party,criminal_cases,education,age,total_assets,liabilities,constituency,constituency_id,district,total_assets_inr,liabilities_inr,age_int,criminal_cases_int
3763,Kannan. K.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3763,Tamilar Makkal Katchi,0,Graduate Professional,54,"Rs 4,00,22,000 ~ 4 Crore+",Rs 0 ~,PENNAGARAM,48,PAPPIREDDIPATTI,400220004.0,0.0,54,0
3774,Manoharan. K. A.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3774,IND,0,10th Pass,48,"Rs 24,00,000 ~ 24 Lacs+",Rs 0 ~,PENNAGARAM,48,PAPPIREDDIPATTI,240000024.0,0.0,48,0
122,Palaniyammal. T.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=122,Naam Tamilar Katchi,1,Post Graduate,30,"Rs 37,42,428 ~ 37 Lacs+","Rs 5,94,200 ~ 5 Lacs+",PENNAGARAM,48,PAPPIREDDIPATTI,374242837.0,5942005.0,30,1
559,Poomani. P.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=559,IND,0,Graduate,28,,,PENNAGARAM,48,PAPPIREDDIPATTI,,,28,0
557,Sakthivel. M.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=557,IND,1,10th Pass,42,"Rs 17,75,000 ~ 17 Lacs+",Rs 0 ~,PENNAGARAM,48,PAPPIREDDIPATTI,177500017.0,0.0,42,1
1215,Selvam. V.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1215,Pattali Makkal Katchi,0,8th Pass,61,"Rs 2,25,04,511 ~ 2 Crore+","Rs 11,60,000 ~ 11 Lacs+",PENNAGARAM,48,PAPPIREDDIPATTI,225045112.0,116000011.0,61,0
3768,Selvam. V.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3768,IND,1,Illiterate,52,,,PENNAGARAM,48,PAPPIREDDIPATTI,,,52,1
3769,Sendrayan. G.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3769,IND,0,8th Pass,63,"Rs 31,20,000 ~ 31 Lacs+",Rs 0 ~,PENNAGARAM,48,PAPPIREDDIPATTI,312000031.0,0.0,63,0
3771,Tamilarasan. M.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3771,IND,0,Graduate Professional,42,"Rs 20,65,307 ~ 20 Lacs+","Rs 6,25,000 ~ 6 Lacs+",PENNAGARAM,48,PAPPIREDDIPATTI,206530720.0,6250006.0,42,0
3764,Thavamani. C.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3764,Tamizhaga Vaazhvurimai Katchi,1,10th Pass,61,"Rs 48,79,412 ~ 48 Lacs+","Rs 51,88,000 ~ 51 Lacs+",PENNAGARAM,48,PAPPIREDDIPATTI,487941248.0,518800051.0,61,1
556,Thirumurugan. P.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=556,Naadaalum Makkal Katchi,0,Post Graduate,48,"Rs 27,43,000 ~ 27 Lacs+","Rs 90,000 ~ 90 Thou+",PENNAGARAM,48,PAPPIREDDIPATTI,274300027.0,9000090.0,48,0
3775,Veerappan. M.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3775,IND,0,5th Pass,65,,,PENNAGARAM,48,PAPPIREDDIPATTI,,,65,0
558,Vilkrishnan. R.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=558,IND,1,Illiterate,66,"Rs 46,64,000 ~ 46 Lacs+","Rs 60,000 ~ 60 Thou+",PENNAGARAM,48,PAPPIREDDIPATTI,466400046.0,6000060.0,66,1
907,A. Viswanathan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=907,AIADMK,0,Graduate,72,"Rs 6,78,55,000 ~ 6 Crore+","Rs 3,09,11,000 ~ 3 Crore+",ATHOOR,54,DINDIGUL,678550006.0,309110003.0,72,0
3082,D. Nagaraj,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3082,IND,0,Illiterate,46,"Rs 65,218 ~ 65 Thou+",Rs 0 ~,ATHOOR,54,DINDIGUL,6521865.0,0.0,46,0
657,D. Sankar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=657,Naadaalum Makkal Katchi,0,10th Pass,42,,,ATHOOR,54,DINDIGUL,,,42,0
15,Dr. A. Simon Justin,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=15,Naam Tamilar Katchi,6,Doctorate,44,"Rs 40,67,764 ~ 40 Lacs+","Rs 7,00,000 ~ 7 Lacs+",ATHOOR,54,DINDIGUL,406776440.0,7000007.0,44,6
908,I. Periasamy,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=908,DMK,4,Graduate,73,"Rs 7,36,20,151 ~ 7 Crore+","Rs 19,50,000 ~ 19 Lacs+",ATHOOR,54,DINDIGUL,736201517.0,195000019.0,73,4
3081,K. Jayaprakash,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3081,Puthiya Tamilagam,1,10th Pass,41,,,ATHOOR,54,DINDIGUL,,,41,1
656,K. Kathiresan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=656,IND,0,Post Graduate,48,"Rs 72,80,000 ~ 72 Lacs+","Rs 7,00,000 ~ 7 Lacs+",ATHOOR,54,DINDIGUL,728000072.0,7000007.0,48,0
3086,K. Velmurugan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3086,IND,0,Illiterate,47,"Rs 34,750 ~ 34 Thou+",Rs 0 ~,ATHOOR,54,DINDIGUL,3475034.0,0.0,47,0
3083,M. Periyasamy,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3083,IND,0,10th Pass,47,"Rs 3,000 ~ 3 Thou+",Rs 0 ~,ATHOOR,54,DINDIGUL,30003.0,0.0,47,0
3079,M.K. Nagendran,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3079,Aanaithinthiya Jananayaka Pathukappu Kazhagam,1,5th Pass,56,"Rs 4,56,70,000 ~ 4 Crore+","Rs 70,50,000 ~ 70 Lacs+",ATHOOR,54,DINDIGUL,456700004.0,705000070.0,56,1
3078,N. Kalaiselvi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3078,Tamilaga Vettri Kazhagam,1,10th Pass,50,,,ATHOOR,54,DINDIGUL,,,50,1
3084,P. Manivel,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3084,IND,0,Post Graduate,44,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,ATHOOR,54,DINDIGUL,1000010.0,0.0,44,0
3080,S. Bala Murugan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3080,Tamizhaga Vaazhvurimai Katchi,0,8th Pass,35,"Rs 14,46,510 ~ 14 Lacs+","Rs 13,05,000 ~ 13 Lacs+",ATHOOR,54,DINDIGUL,144651014.0,130500013.0,35,0
655,S. Karthigaiselvan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=655,BSP,0,Post Graduate,30,,,ATHOOR,54,DINDIGUL,,,30,0
3091,Anis Babu. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3091,IND,0,8th Pass,42,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,DINDIGUL,57,ATHOOR,3000030.0,0.0,42,0
3092,Arockia Dass. J,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3092,IND,0,8th Pass,50,"Rs 1,52,72,122 ~ 1 Crore+","Rs 31,78,610 ~ 31 Lacs+",DINDIGUL,57,ATHOOR,152721221.0,317861031.0,50,0
3099,Babu. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3099,IND,0,Graduate Professional,60,,,DINDIGUL,57,ATHOOR,,,60,0
3094,Ganesh Perumal. D,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3094,IND,0,Graduate Professional,27,"Rs 27,240 ~ 27 Thou+",Rs 0 ~,DINDIGUL,57,ATHOOR,2724027.0,0.0,27,0
692,Gopi Krishnan Pillai. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=692,Rashtriya Samaj Dal (R),0,5th Pass,58,"Rs 3,80,000 ~ 3 Lacs+",Rs 0 ~,DINDIGUL,57,ATHOOR,3800003.0,0.0,58,0
691,Karmegam. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=691,IND,0,Others,52,,,DINDIGUL,57,ATHOOR,,,52,0
3100,Muniyappan. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3100,IND,0,8th Pass,40,"Rs 28,12,091 ~ 28 Lacs+","Rs 7,95,490 ~ 7 Lacs+",DINDIGUL,57,ATHOOR,281209128.0,7954907.0,40,0
35,Mutharasi. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=35,Naam Tamilar Katchi,0,Post Graduate,35,"Rs 1,55,48,344 ~ 1 Crore+","Rs 7,00,000 ~ 7 Lacs+",DINDIGUL,57,ATHOOR,155483441.0,7000007.0,35,0
3088,Nazeer Raja. G,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3088,Tamilaga Vettri Kazhagam,3,10th Pass,49,"Rs 1,98,75,832 ~ 1 Crore+","Rs 78,52,150 ~ 78 Lacs+",DINDIGUL,57,ATHOOR,198758321.0,785215078.0,49,3
3089,Pradeep. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3089,Puthiya Tamilagam,4,10th Pass,34,"Rs 19,70,350 ~ 19 Lacs+","Rs 22,90,000 ~ 22 Lacs+",DINDIGUL,57,ATHOOR,197035019.0,229000022.0,34,4
693,Rajendran. G,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=693,IND,0,Post Graduate,61,,,DINDIGUL,57,ATHOOR,,,61,0
3090,Ramuthevar. P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3090,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,3,5th Pass,69,"Rs 3,49,51,538 ~ 3 Crore+",Rs 0 ~,DINDIGUL,57,ATHOOR,349515383.0,0.0,69,3
3095,Saranya. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3095,IND,0,Post Graduate,33,"Rs 1,85,27,561 ~ 1 Crore+","Rs 13,90,310 ~ 13 Lacs+",DINDIGUL,57,ATHOOR,185275611.0,139031013.0,33,0
3096,Seenivasan. P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3096,IND,0,5th Pass,35,,,DINDIGUL,57,ATHOOR,,,35,0
3097,Selvadhayanithi. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3097,IND,0,12th Pass,29,"Rs 29,960 ~ 29 Thou+",Rs 0 ~,DINDIGUL,57,ATHOOR,2996029.0,0.0,29,0
1158,Senthilkumar. I.P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1158,DMK,2,Post Graduate,47,"Rs 18,49,76,113 ~ 18 Crore+","Rs 2,12,54,175 ~ 2 Crore+",DINDIGUL,57,ATHOOR,18497611318.0,212541752.0,47,2
1120,Sreenivasan. C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1120,AIADMK,3,Post Graduate,78,"Rs 8,83,48,324 ~ 8 Crore+",Rs 0 ~,DINDIGUL,57,ATHOOR,883483248.0,0.0,78,3
3093,Umar Ali. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3093,IND,1,5th Pass,36,"Rs 22,651 ~ 22 Thou+",Rs 0 ~,DINDIGUL,57,ATHOOR,2265122.0,0.0,36,1
106,Alagammal A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=106,Naam Tamilar Katchi,3,Graduate,36,"Rs 5,20,300 ~ 5 Lacs+","Rs 55,000 ~ 55 Thou+",NATHAM,56,DINDIGUL,5203005.0,5500055.0,36,3
3734,Alex S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3734,Tamizhaga Vaazhvurimai Katchi,6,5th Pass,43,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,NATHAM,56,DINDIGUL,3000030.0,0.0,43,6
3740,Dhandabani K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3740,IND,0,10th Pass,54,,,NATHAM,56,DINDIGUL,,,54,0
3737,Gopal R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3737,IND,0,8th Pass,49,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,NATHAM,56,DINDIGUL,4000040.0,0.0,49,0
3742,Manikandan V,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3742,IND,0,10th Pass,49,"Rs 1,72,426 ~ 1 Lacs+","Rs 1,60,000 ~ 1 Lacs+",NATHAM,56,DINDIGUL,1724261.0,1600001.0,49,0
3743,Maria Arockiam S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3743,IND,1,5th Pass,57,,,NATHAM,56,DINDIGUL,,,57,1
567,Murugan K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=567,IND,0,10th Pass,44,"Rs 8,85,000 ~ 8 Lacs+",Rs 0 ~,NATHAM,56,DINDIGUL,8850008.0,0.0,44,0
3744,Murugesan C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3744,IND,4,Graduate,48,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~,NATHAM,56,DINDIGUL,3000003.0,0.0,48,4
3735,Rajasekaran P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3735,Aanaithinthiya Jananayaka Pathukappu Kazhagam,3,Others,27,"Rs 1,31,000 ~ 1 Lacs+","Rs 1,67,000 ~ 1 Lacs+",NATHAM,56,DINDIGUL,1310001.0,1670001.0,27,3
3745,Rama Janarthanan S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3745,IND,0,Post Graduate,45,"Rs 79,81,000 ~ 79 Lacs+","Rs 79,600 ~ 79 Thou+",NATHAM,56,DINDIGUL,798100079.0,7960079.0,45,0
1203,Ramesh L N,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1203,Tamilaga Vettri Kazhagam,0,Graduate,47,,,NATHAM,56,DINDIGUL,,,47,0
3738,Satham Usain M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3738,IND,0,12th Pass,30,"Rs 13,00,883 ~ 13 Lacs+","Rs 20,17,661 ~ 20 Lacs+",NATHAM,56,DINDIGUL,130088313.0,201766120.0,30,0
1204,Selvakumar K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1204,DMK,9,Graduate Professional,46,"Rs 4,90,36,536 ~ 4 Crore+","Rs 28,95,918 ~ 28 Lacs+",NATHAM,56,DINDIGUL,490365364.0,289591828.0,46,9
3739,Sundar C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3739,IND,0,12th Pass,45,,,NATHAM,56,DINDIGUL,,,45,0
3741,Tamilselvan C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3741,IND,0,Graduate,43,"Rs 10,27,000 ~ 10 Lacs+",Rs 0 ~,NATHAM,56,DINDIGUL,102700010.0,0.0,43,0
569,Vadivel K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=569,IND,0,10th Pass,46,"Rs 10,28,300 ~ 10 Lacs+",Rs 0 ~,NATHAM,56,DINDIGUL,102830010.0,0.0,46,0
568,Venkatesh P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=568,IND,0,12th Pass,34,"Rs 3,54,000 ~ 3 Lacs+",Rs 0 ~,NATHAM,56,DINDIGUL,3540003.0,0.0,34,0
3736,Vijayakumar S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3736,Puthiya Tamilagam,0,Graduate,47,"Rs 12,26,000 ~ 12 Lacs+",Rs 0 ~,NATHAM,56,DINDIGUL,122600012.0,0.0,47,0
3746,Vijayakumar S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3746,IND,0,Graduate,31,,,NATHAM,56,DINDIGUL,,,31,0
2264,A.Alappan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2264,IND,1,Post Graduate,44,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,NILAKKOTTAI (SC),55,NATHAM,5000050.0,0.0,44,1
2266,Chellam.K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2266,IND,0,Illiterate,71,"Rs 15,65,000 ~ 15 Lacs+",Rs 0 ~,NILAKKOTTAI (SC),55,NATHAM,156500015.0,0.0,71,0
108,D.Kailai Rajan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=108,Naam Tamilar Katchi,0,Post Graduate,74,,,NILAKKOTTAI (SC),55,NATHAM,,,74,0
2261,G.Anbalagan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2261,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,0,Doctorate,74,"Rs 1,78,34,000 ~ 1 Crore+","Rs 14,00,000 ~ 14 Lacs+",NILAKKOTTAI (SC),55,NATHAM,178340001.0,140000014.0,74,0
2269,M.Manoharan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2269,IND,0,Others,61,"Rs 71,06,644 ~ 71 Lacs+","Rs 80,00,000 ~ 80 Lacs+",NILAKKOTTAI (SC),55,NATHAM,710664471.0,800000080.0,61,0
2270,M.Vijayapandian,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2270,IND,0,10th Pass,26,,,NILAKKOTTAI (SC),55,NATHAM,,,26,0
2267,N.Perumal,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2267,IND,0,10th Pass,73,"Rs 17,34,500 ~ 17 Lacs+",Rs 0 ~,NILAKKOTTAI (SC),55,NATHAM,173450017.0,0.0,73,0
2268,P.Manikandan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2268,IND,0,Illiterate,46,"Rs 11,55,094 ~ 11 Lacs+",Rs 0 ~,NILAKKOTTAI (SC),55,NATHAM,115509411.0,0.0,46,0
2263,P.Selvam,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2263,Republican Party of India (A),1,Graduate Professional,45,"Rs 54,30,000 ~ 54 Lacs+","Rs 13,00,000 ~ 13 Lacs+",NILAKKOTTAI (SC),55,NATHAM,543000054.0,130000013.0,45,1
2260,R.Ayyanar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2260,Tamilaga Vettri Kazhagam,0,Post Graduate,38,"Rs 85,96,520 ~ 85 Lacs+","Rs 22,75,000 ~ 22 Lacs+",NILAKKOTTAI (SC),55,NATHAM,859652085.0,227500022.0,38,0
565,Rajalakshmi.M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=565,BSP,0,Others,34,,,NILAKKOTTAI (SC),55,NATHAM,,,34,0
2265,S.Karuppaiah,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2265,IND,0,Graduate Professional,45,"Rs 13,67,780 ~ 13 Lacs+",Rs 0 ~,NILAKKOTTAI (SC),55,NATHAM,136778013.0,0.0,45,0
1101,S.Nagajothi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1101,DMK,0,Graduate,42,"Rs 2,69,79,054 ~ 2 Crore+","Rs 99,20,914 ~ 99 Lacs+",NILAKKOTTAI (SC),55,NATHAM,269790542.0,992091499.0,42,0
742,S.Thenmozhi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=742,AIADMK,3,12th Pass,64,,,NILAKKOTTAI (SC),55,NATHAM,,,64,3
407,Alagiyannan. A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=407,IND,0,8th Pass,60,"Rs 1,80,57,607 ~ 1 Crore+","Rs 7,49,000 ~ 7 Lacs+",ODDANCHATRAM,53,NILAKKOTTAI (SC),180576071.0,7490007.0,60,0
3749,Ananthraj. T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3749,IND,0,12th Pass,40,"Rs 3,77,653 ~ 3 Lacs+","Rs 40,253 ~ 40 Thou+",ODDANCHATRAM,53,NILAKKOTTAI (SC),3776533.0,4025340.0,40,0
3748,Arumugam. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3748,IND,0,5th Pass,59,,,ODDANCHATRAM,53,NILAKKOTTAI (SC),,,59,0
3751,Chellamuthu. K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3751,IND,0,Graduate,61,"Rs 60,09,564 ~ 60 Lacs+",Rs 0 ~,ODDANCHATRAM,53,NILAKKOTTAI (SC),600956460.0,0.0,61,0
3750,Kumarrathinam. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3750,IND,0,Post Graduate,55,"Rs 9,63,076 ~ 9 Lacs+",Rs 0 ~,ODDANCHATRAM,53,NILAKKOTTAI (SC),9630769.0,0.0,55,0
3754,Manikannan. A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3754,IND,0,Graduate,26,,,ODDANCHATRAM,53,NILAKKOTTAI (SC),,,26,0
3747,Mohan. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3747,Tamilaga Vettri Kazhagam,1,Others,46,"Rs 2,14,55,550 ~ 2 Crore+","Rs 98,64,230 ~ 98 Lacs+",ODDANCHATRAM,53,NILAKKOTTAI (SC),214555502.0,986423098.0,46,1
406,Murugaraj. P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=406,BSP,0,10th Pass,41,"Rs 1,80,803 ~ 1 Lacs+","Rs 3,27,000 ~ 3 Lacs+",ODDANCHATRAM,53,NILAKKOTTAI (SC),1808031.0,3270003.0,41,0
3753,Prabaharan. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3753,IND,0,Others,35,"Rs 48,51,064 ~ 48 Lacs+","Rs 8,68,684 ~ 8 Lacs+",ODDANCHATRAM,53,NILAKKOTTAI (SC),485106448.0,8686848.0,35,0
911,Raghunath. K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=911,IND,0,Graduate Professional,29,"Rs 4,50,000 ~ 4 Lacs+",Rs 0 ~,ODDANCHATRAM,53,NILAKKOTTAI (SC),4500004.0,0.0,29,0
109,Ragupathi. P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=109,Naam Tamilar Katchi,1,Post Graduate,56,,,ODDANCHATRAM,53,NILAKKOTTAI (SC),,,56,1
909,Sakkarapani. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=909,DMK,0,Graduate,64,"Rs 15,65,14,972 ~ 15 Crore+","Rs 2,27,72,697 ~ 2 Crore+",ODDANCHATRAM,53,NILAKKOTTAI (SC),15651497215.0,227726972.0,64,0
1349,Vidiyal S. Sekar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1349,BJP,0,Post Graduate,58,"Rs 18,74,54,973 ~ 18 Crore+","Rs 99,00,000 ~ 99 Lacs+",ODDANCHATRAM,53,NILAKKOTTAI (SC),18745497318.0,990000099.0,58,0
3071,Anbarasu. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3071,IND,0,10th Pass,46,"Rs 4,01,000 ~ 4 Lacs+",Rs 0 ~,PALANI,52,ODDANCHATRAM,4010004.0,0.0,46,0
563,Ashokkumar. G,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=563,IND,0,Graduate Professional,32,"Rs 3,92,22,200 ~ 3 Crore+","Rs 21,85,000 ~ 21 Lacs+",PALANI,52,ODDANCHATRAM,392222003.0,218500021.0,32,0
3074,Balachandran. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3074,IND,0,Others,47,,,PALANI,52,ODDANCHATRAM,,,47,0
913,Dr. Praveen Kumar. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=913,Tamilaga Vettri Kazhagam,0,Post Graduate,40,"Rs 8,77,35,704 ~ 8 Crore+","Rs 83,99,040 ~ 83 Lacs+",PALANI,52,ODDANCHATRAM,877357048.0,839904083.0,40,0
3077,Jayakumar. T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3077,IND,0,Graduate,29,"Rs 1,20,000 ~ 1 Lacs+",Rs 0 ~,PALANI,52,ODDANCHATRAM,1200001.0,0.0,29,0
3076,Madheswari. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3076,IND,0,5th Pass,45,,,PALANI,52,ODDANCHATRAM,,,45,0
114,Murugeswari. B,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=114,Naam Tamilar Katchi,0,Graduate,27,"Rs 3,48,000 ~ 3 Lacs+",Rs 0 ~,PALANI,52,ODDANCHATRAM,3480003.0,0.0,27,0
564,Nachimuthu. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=564,BSP,0,10th Pass,50,"Rs 11,71,000 ~ 11 Lacs+",Rs 0 ~,PALANI,52,ODDANCHATRAM,117100011.0,0.0,50,0
3075,Praveenkumar. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3075,IND,0,Others,29,"Rs 54,000 ~ 54 Thou+","Rs 6,00,000 ~ 6 Lacs+",PALANI,52,ODDANCHATRAM,5400054.0,6000006.0,29,0
3069,Ramamoorthi. G,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3069,Rashtriya Samaj Dal (R),0,Others,50,"Rs 6,76,50,000 ~ 6 Crore+",Rs 0 ~,PALANI,52,ODDANCHATRAM,676500006.0,0.0,50,0
912,Ravimanoharan. K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=912,AIADMK,3,Others,57,,,PALANI,52,ODDANCHATRAM,,,57,3
3072,Thannasiappan. P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3072,IND,0,Not Given,64,"Rs 5,50,000 ~ 5 Lacs+",Rs 0 ~,PALANI,52,ODDANCHATRAM,5500005.0,0.0,64,0
3073,Thirumalaisamy. B,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3073,IND,0,10th Pass,51,"Rs 22,49,800 ~ 22 Lacs+",Rs 0 ~,PALANI,52,ODDANCHATRAM,224980022.0,0.0,51,0
3070,Vaykkaldurai. K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3070,Puthiya Tamilagam,0,10th Pass,47,,,PALANI,52,ODDANCHATRAM,,,47,0
2271,Boomiraj. K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2271,Samaniya Makkal Nala Katchi,0,Graduate,30,"Rs 3,76,500 ~ 3 Lacs+","Rs 37,50,000 ~ 37 Lacs+",VEDASANDUR,58,PALANI,3765003.0,375000037.0,30,0
2276,Dhivakar. A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2276,IND,0,Graduate,27,"Rs 11,83,932 ~ 11 Lacs+",Rs 0 ~,VEDASANDUR,58,PALANI,118393211.0,0.0,27,0
914,Dr.Nakajothi. N,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=914,Tamilaga Vettri Kazhagam,0,Post Graduate,49,,,VEDASANDUR,58,PALANI,,,49,0
212,Khaja Hussain Ahamed. A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=212,Naam Tamilar Katchi,0,Post Graduate,27,"Rs 11,48,000 ~ 11 Lacs+",Rs 0 ~,VEDASANDUR,58,PALANI,114800011.0,0.0,27,0
2279,Maneeshankar. M.G.,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2279,IND,0,Others,51,"Rs 41,000 ~ 41 Thou+",Rs 0 ~,VEDASANDUR,58,PALANI,4100041.0,0.0,51,0
2278,Manikandaprabhu. N C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2278,IND,0,Post Graduate,25,,,VEDASANDUR,58,PALANI,,,25,0
2280,Marimuthu. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2280,IND,0,Others,31,"Rs 11,02,780 ~ 11 Lacs+",Rs 0 ~,VEDASANDUR,58,PALANI,110278011.0,0.0,31,0
