candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
3026,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3026,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3026,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3026,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3026,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,i,Loans from Banks / FIs,"Muthu Kuviyal Finance Vehicle Loan 49,200 49 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 49,200 49 Thou+",4920049.0
3023,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"49,200 49 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 49,200 49 Thou+",,
3023,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3023,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3023,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3023,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 49,200 49 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 49,200 49 Thou+",,
3039,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3039,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3039,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3039,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3039,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3033,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3033,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3033,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3033,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3021,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3021,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3021,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3021,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,i,Loans from Banks / FIs,"HDFC Bank Due Amount 3,79,200 3 Lacs+ Karur Vysya Bank Ltd 4,00,800 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 7,80,000 7 Lacs+",7800007.0
3028,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"7,80,000 7 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 7,80,000 7 Lacs+",,
3028,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3028,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3028,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3028,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 7,80,000 7 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 7,80,000 7 Lacs+",,
3020,Details of Liabilities,i,Loans from Banks / FIs,"Indian Bank Vadavalli Personal Loan SB A/c 78,000 78 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 78,000 78 Thou+",7800078.0
3020,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"78,000 78 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 78,000 78 Thou+",,
3020,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3020,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3020,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3020,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 78,000 78 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 78,000 78 Thou+",,
3025,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3025,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3025,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3025,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3025,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3041,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3041,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3041,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3041,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,i,Loans from Banks / FIs,"SBI Mandaveli Car Loan 13,00,000 13 Lacs+","LIC Housing Loan, Chennai 1,80,000 1 Lacs+ Home Loan SBI Of india Chennai 2,33,92,071 2 Crore+ Home loan (Insurance) SBI of india Chennai 2,76,014 2 Lacs+ Home Loan SBI of India Chennai 27,38,468 27 Lacs+ Education loan State Bank of India, Chennai. 17,68,960 17 Lacs+ Car Loan Bank of India 24,00,000 24 Lacs+",Nil,Nil,Nil,Nil,"Rs 3,20,55,513 3 Crore+",320555133.0
1391,Details of Liabilities,Loans due to Individual / Entity,"Su Srinivasan 70,00,000 70 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 70,00,000 70 Lacs+",,
1391,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"83,00,000 83 Lacs+","3,07,55,513 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,90,55,513 3 Crore+",,
1391,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1391,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1391,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1391,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 83,00,000 83 Lacs+","Rs 3,07,55,513 3 Crore+",Nil,Nil,Nil,Nil,"Rs 3,90,55,513 3 Crore+",,
2059,Details of Liabilities,i,Loans from Banks / FIs,"Canara Bank, Starter Path 1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+",1000001.0
2059,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+",,
2059,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2059,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2059,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2059,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 1,00,000 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,00,000 1 Lacs+",,
2074,Details of Liabilities,i,Loans from Banks / FIs,"Canara Bank Home LAON 10,00,000 10 Lacs+ SBI Karur Jewerly L;aon 4,50,000 4 Lacs+",Nil,Nil,"Canara Bank Home Loan 20,00,000 20 Lacs+ KVB Jewelry Loan 2,00,000 2 Lacs+",Nil,Nil,"Rs 36,50,000 36 Lacs+",365000036.0
2074,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"14,50,000 14 Lacs+",Nil,Nil,"22,00,000 22 Lacs+",Nil,Nil,"Rs 36,50,000 36 Lacs+",,
2074,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2074,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2074,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2074,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 14,50,000 14 Lacs+",Nil,Nil,"Rs 22,00,000 22 Lacs+",Nil,Nil,"Rs 36,50,000 36 Lacs+",,
2079,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2079,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2079,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2079,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
