candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
3992,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3992,Details of Immovable Assets,iv,Residential Buildings,"Apartments No.29 Sri Iyappa Apartments D2 Natesa Nagar IV Main Road Virugambakkam Chennai Total Area 450 sq.ft Built Up Area 1104 sq.ft Whether Inherited N Purchase Date 2007-03-28 Purchase Cost 1050000.00 Development Cost 2000000.00 45,00,000 45 Lacs+ 50% in No.29 Sri Iyappa Apartments B2 Natesa Nagar IV Main Road virugambakkam Chennai Total Area 225 sq.ft Built Up Area 552 sq.ft Whether Inherited N Purchase Date 2020-12-18 Purchase Cost 1250000.00 Development Cost 1000000.00 22,50,000 22 Lacs+ Jiont Property 50% Share in No.1 Chelumbi Lane Vadakarai Periyakulam Theni Tamil Nadu 1212/1 Total Area 443sq.ft Built Up Area 535.5sq.ft Whether Inherited N Purchase Date 2015-06-01 Purchase Cost 250000.00 Development Cost 500000.00 8,00,000 8 Lacs+","Apartments No.29 Sri Iyappa Apartments D2 Natesa Nagar IV Main Road Virugambakkam Chennai Total Area 450 sq.ft Built Up Area 1104 sq.ft Whether Inherited N Purchase Date 2010-10-07 Purchase Cost 2500000.00 Development Cost 1000000.00 45,00,000 45 Lacs+ 50% in No.29 Sri Iyappa Apartments B2 Natesa Nagar IV Main Road virugambakkam Chennai Total Area 225 sq.ft Built Up Area 552 sq.ft Whether Inherited N Purchase Date 2020-12-18 Purchase Cost 1250000.00 Development Cost 1000000.00 22,50,000 22 Lacs+ Jiont Property 50% Share in No.1 Chelumbi Lane Vadakarai Periyakulam Theni Tamil Nadu 1212/1 Total Area 443sq.ft Built Up Area 535.5sq.ft Whether Inherited N Purchase Date 2015-06-01 Purchase Cost 250000.00 Development Cost 500000.00 8,00,000 8 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,51,00,000 1 Crore+",151000001.0
3992,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3992,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"75,50,000 75 Lacs+","75,50,000 75 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,51,00,000 1 Crore+",,
3992,Details of Immovable Assets,Totals Calculated,"Rs 75,50,000 75 Lacs+","Rs 75,50,000 75 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,51,00,000 1 Crore+",,
3982,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Immovable Assets,iv,Residential Buildings,"Arumbakkam , 1/2B Total Area 0.03 Built Up Area 1098.00 Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 80,00,000 80 Lacs+ Ambattur, 575/3, Total Area 0.02 Built Up Area 834 Whether Inherited N Purchase Date 2015-03-30 Purchase Cost 600000.00 Development Cost 0.00 20,00,000 20 Lacs+ Ambattur,575/3 Total Area 0.02 Built Up Area 781 Whether Inherited N Purchase Date 2015-03-30 Purchase Cost 600000.00 Development Cost 0.00 20,00,000 20 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,20,00,000 1 Crore+",120000001.0
3982,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3982,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"1,20,00,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,20,00,000 1 Crore+",,
3982,Details of Immovable Assets,Totals Calculated,"Rs 1,20,00,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,20,00,000 1 Crore+",,
3988,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3988,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3988,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
378,Details of Immovable Assets,i,Agricultural Land,"Kontamoor Village Vanur taluk villupuram Sy No.219/2 , 219/51/2 share Total Area 1.23 Acres Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 8,00,000 8 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 8,00,000 8 Lacs+",8000008.0
378,Details of Immovable Assets,ii,Non Agricultural Land,"Ayyanchery Village Vandalur Taluk Sy No.127/68 Total Area 612Sqft Built Up Area Whether Inherited N Purchase Date 2022-03-09 Purchase Cost 625000.00 Development Cost 0.00 7,50,000 7 Lacs+ perungalathur Village Arakkonam Taluk Vellore District .276/2 Plot No 44 Total Area 1200Sqft Built Up Area Whether Inherited N Purchase Date 2008-01-28 Purchase Cost 27600.00 Development Cost 0.00 1,20,000 1 Lacs+ kappiyampuliyur Village, Villupuram Taluk, Villupuram Survey Numbers.384/3, 384/4 Plot 715 Total Area 2400Sqft Built Up Area Whether Inherited N Purchase Date 2000-10-18 Purchase Cost 34080.00 Development Cost 0.00 3,12,000 3 Lacs+","Ayyacheri Village Vandalur Taluk Sy No. 127/68 Plot No 727 Total Area 612.50Sqft Built Up Area Whether Inherited N Purchase Date 2022-03-09 Purchase Cost 625000.00 Development Cost 0.00 7,50,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 19,32,000 19 Lacs+",193200019.0
378,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
378,Details of Immovable Assets,iv,Residential Buildings,"Ambattur Circle Chennai District TNHB , Mukappe East Servey No 336, Plot no 290, Flat No 5/219 Total Area 468Sqft Built Up Area 1400Sqft Whether Inherited N Purchase Date 2024-01-29 Purchase Cost 3500000.00 Development Cost 2800000.00 65,00,000 65 Lacs+ Nolampur Village Ambattur Tiruvallur i Dis i Sy. No.364/1 71509sqft 484 located Total Area 484Sqft Built Up Area 751Sqft Whether Inherited N Purchase Date 2018-12-12 Purchase Cost 3150000.00 Development Cost 0.00 35,00,000 35 Lacs+ Iddyanasavadi New Town Tiruvallur Dist RS. No 325 Part Block No 54 Plot No 75 Total Area 480Sqft Built Up Area 1150Sqft Whether Inherited N Purchase Date 2007-10-08 Purchase Cost 14010.00 Development Cost 1725000.00 22,53,000 22 Lacs+","Mugaper Village Ambattur taluk Mukapper east Chennai sur.no 336 block 70 plot No.5/218 Total Area 468Sqft Built Up Area 1610Sqft Whether Inherited N Purchase Date 1999-10-25 Purchase Cost 260000.00 Development Cost 2400000.00 65,00,000 65 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,87,53,000 1 Crore+",187530001.0
378,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
378,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"1,42,35,000 1 Crore+","72,50,000 72 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,14,85,000 2 Crore+",,
378,Details of Immovable Assets,Totals Calculated,"Rs 1,42,35,000 1 Crore+","Rs 72,50,000 72 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,14,85,000 2 Crore+",,
226,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
226,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
226,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3989,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3989,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Immovable Assets,ii,Non Agricultural Land,"Chinmaya Nagar, Kolathur, Viridhachalam, Area : 900 sq.ft, 1200 sq.ft, 400 sq.ft , 05.06.1993, 15.07.2008, 20.05.2004,, COP : 400000, 8000000, 100000 Total Area Built Up Area Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 85,30,000 85 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 85,30,000 85 Lacs+",853000085.0
3981,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3981,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3981,Details of Immovable Assets,Totals Calculated,"Rs 85,30,000 85 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 85,30,000 85 Lacs+",,
3993,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3993,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3993,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1329,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1329,Details of Immovable Assets,ii,Non Agricultural Land,"Vilpatti Village, Kodaikanal Circle, Dindigul District, Sy No. 175/1 3.88 Cents Total Area 1690 sqft Built Up Area Whether Inherited N Purchase Date 2018-08-10 Purchase Cost 200000.00 Development Cost 0.00 12,60,250 12 Lacs+ Arambakkam II Village, Gummidipoondi Taluk, Tiruvallur District, Bula Nayan 375/11, Flat No. 86, Expansion : 16299 sqft Total Area 16299 sqft Built Up Area Whether Inherited N Purchase Date 2020-05-29 Purchase Cost 1629900.00 Development Cost 0.00 19,15,300 19 Lacs+","Thiruvallur District, Uthukottai Taluk, Velappakam Village, Grama Natham, Old Plot No. 95/1, New Plot No. 177/6, Ara 3300 sqft Total Area 3300 sqft Built Up Area Whether Inherited N Purchase Date 2011-11-29 Purchase Cost 165551.00 Development Cost 0.00 3,80,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 35,55,550 35 Lacs+",355555035.0
1329,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1329,Details of Immovable Assets,iv,Residential Buildings,"Flat No. 157, Door No. 38, Thangal Lakeside Street, Virugambakkam, Chennai - 600092, Sy No. 163, Area 377 sqft Total Area 377 sqft Built Up Area 1131 sqft Whether Inherited N Purchase Date 2003-04-28 Purchase Cost 2275.00 Development Cost 612725.00 27,31,750 27 Lacs+ Virugambakkam Village, Mambalam Circle Chennai District, Block No. 36, City Square New 16, 18, 20, 21 Total Expansion : 1231 1/4 sqft in real estate In Undivided Part 615.6 sqft Plots Total Area 615.60 sqft Built Up Area 349 sqft Whether Inherited N Purchase Date 2022-01-12 Purchase Cost 2850000.00 Development Cost 0.00 81,25,920 81 Lacs+ Virugambakkam Village, Mambalam Taluk, Chennai District, Block No. 36, Urban Plot No. 22, Total Area : 2420 sqft, Undivided Plot 1210 sqft Total Area 1210 sqft Built Up Area 750 sqft Whether Inherited N Purchase Date 2022-12-29 Purchase Cost 10000000.00 Development Cost 0.00 1,62,43,600 1 Crore+ Virugambakkam Village, Mambalam Taluk, Chennai District, Block No. 8, Urban Plot No. 57, Plot No. 23 Total Area 3350 sqft including Undivided Portion of 441.25 sqft Land, Flat No. 7, First Floor, House : 475 sq Total Area 441.25 sqft Built Up Area 475 sqft Whether Inherited N Purchase Date 2025-12-27 Purchase Cost 1900000.00 Development Cost 0.00 19,00,000 19 Lacs+ Maduravoyal Village, Maduravoyal Taluk, Chennai District, Sy No. 403/4, Plot No. 23 measuring 174 sqft and a house measuring 695 sqft, forming part of Plot No. A2 Total Area 174 sqft Built Up Area 695 sqft Whether Inherited N Purchase Date 2022-06-07 Purchase Cost 1525000.00 Development Cost 0.00 15,74,200 15 Lacs+","Virugambakkam Village, Mambalam Circle Chennai District, Block No. 36, City Square New 16, 18, 20, 21 Total Expansion : 1231 1/4 sqft in real estate In Undivided Part 615.6 sqft Plots Total Area 615.60 sqft Built Up Area 349 sqft Whether Inherited N Purchase Date 2022-01-12 Purchase Cost 2850000.00 Development Cost 0.00 81,25,920 81 Lacs+ Virugambakkam Village, Mambalam Taluk, Chennai District, Block No. 36, Urban Plot No. 22, Total Area : 2420 sqft, Undivided Plot 1210 sqft Total Area 1210 sqft Built Up Area 750 sqft Whether Inherited N Purchase Date 2022-12-29 Purchase Cost 10000000.00 Development Cost 0.00 1,62,43,600 1 Crore+ Virugambakkam Village, Mambalam Circle Chennai District, Block No. 36, City Square No. 24/1, 25/2 Total Expansion : 2402 sqft estate Total Area 2402 sqft Built Up Area 1200 sqft Whether Inherited N Purchase Date 2024-08-21 Purchase Cost 30500000.00 Development Cost 0.00 3,27,26,400 3 Crore+ Virugambakkam Village, Mambalam Circle Chennai District, Block No. 8, Urban Plot No. 57 House No. 23, Total Area including flat part 441.25 sqft, Flat No. 6, First Floor, 475 sqft Total Area 441.25 sqft Built Up Area 475 sqft Whether Inherited N Purchase Date 2025-12-27 Purchase Cost 1900000.00 Development Cost 0.00 19,00,000 19 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,95,71,390 8 Crore+",895713908.0
1329,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1329,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"3,37,51,020 3 Crore+","5,93,75,920 5 Crore+",Nil,Nil,Nil,Nil,"Rs 9,31,26,940 9 Crore+",,
1329,Details of Immovable Assets,Totals Calculated,"Rs 3,37,51,020 3 Crore+","Rs 5,93,75,920 5 Crore+",Nil,Nil,Nil,Nil,"Rs 9,31,26,940 9 Crore+",,
3037,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3037,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3037,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3037,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3037,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3037,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3037,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3038,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3038,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3038,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3038,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3038,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3038,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3038,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3031,Details of Immovable Assets,i,Agricultural Land,Nil,"SF No 116/2B Koothanur Village Atthur Thiruvarur Dist Total Area 069.50 Ars Built Up Area Whether Inherited N Purchase Date 2023-08-01 Purchase Cost 0.00 Development Cost 0.00 4,86,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 4,86,000 4 Lacs+",4860004.0
3031,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3031,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3031,Details of Immovable Assets,iv,Residential Buildings,"Total Area 1000Sqft Built Up Area 2210 Sqft Whether Inherited N Purchase Date 2010-03-09 Purchase Cost 2000000.00 Development Cost 0.00 20,00,000 20 Lacs+ Total Area Built Up Area 950 Sqft Whether Inherited N Purchase Date 2022-05-04 Purchase Cost 351500.00 Development Cost 0.00 3,51,500 3 Lacs+ Total Area Built Up Area 1843 Sqft Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 2752100.00 Development Cost 0.00 27,52,100 27 Lacs+ Total Area Built Up Area 493 Sqft Whether Inherited N Purchase Date 2025-06-25 Purchase Cost 976200.00 Development Cost 0.00 9,76,200 9 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 60,79,800 60 Lacs+",607980060.0
3031,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3031,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"60,79,800 60 Lacs+","4,86,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 65,65,800 65 Lacs+",,
3031,Details of Immovable Assets,Totals Calculated,"Rs 60,79,800 60 Lacs+","Rs 4,86,000 4 Lacs+",Nil,Nil,Nil,Nil,"Rs 65,65,800 65 Lacs+",,
3035,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3035,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3035,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3035,Details of Immovable Assets,iv,Residential Buildings,Nil,"Chettipalayam Village, Madukkarai SRO S.F.No.300/1 Total Area 1200 Sqft Built Up Area 800 Sqft Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 0*(Value Not Given)",Nil,Nil,Nil,Nil,Rs 0,0.0
3035,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3035,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,"10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 10,00,000 10 Lacs+",,
3035,Details of Immovable Assets,Totals Calculated,Nil,Rs 0,Nil,Nil,Nil,Nil,Rs 0,,
1392,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1392,Details of Immovable Assets,ii,Non Agricultural Land,"Thekkalur Village 405/3 Sy No 152,153 Total Area 2647 Sqft Built Up Area Whether Inherited N Purchase Date 2008-09-11 Purchase Cost 120000.00 Development Cost 0.00 2,00,000 2 Lacs+ Idikarai Village 460 40 Total Area 1600 Sq Ft Built Up Area Whether Inherited N Purchase Date 2006-11-23 Purchase Cost 20000.00 Development Cost 0.00 3,00,000 3 Lacs+ Kuniyamuthur Village No 236/2C Sy No 0.16 1/2 Shares Total Area 0.16 Sqft Built Up Area Whether Inherited N Purchase Date 2020-11-27 Purchase Cost 250000.00 Development Cost 0.00 5,00,000 5 Lacs+ Souripalayam Village 280 Sy No 3/2 Total Area 519 Sqft Built Up Area Whether Inherited N Purchase Date 2025-02-10 Purchase Cost 2500000.00 Development Cost 0.00 26,00,000 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 36,00,000 36 Lacs+",360000036.0
1392,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1392,Details of Immovable Assets,iv,Residential Buildings,"Souripalayam Village Koyamputhar 275, 276 Door no 87/84 6951/2008 Total Area 1608 Sqft 1/9 Built Up Area 2000 Sqft 1/9 Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 200000.00 5,00,000 5 Lacs+ Kalapatti Village 492/Part EWS A 57 Plot No 507 Total Area 2.344 Sqft Built Up Area 600 Sq ft Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 56000.00 Development Cost 500000.00 8,00,000 8 Lacs+ Kalapatti Village Sy No 307, 308, 318 Balaji Nagar Plot No 125 Total Area 2200 sqft Built Up Area 4200 Sqft Whether Inherited N Purchase Date 2009-08-24 Purchase Cost 600000.00 Development Cost 3500000.00 52,00,000 52 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 65,00,000 65 Lacs+",650000065.0
1392,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1392,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"1,01,00,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,01,00,000 1 Crore+",,
1392,Details of Immovable Assets,Totals Calculated,"Rs 1,01,00,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,01,00,000 1 Crore+",,
3040,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3040,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3040,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3040,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3040,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3040,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3040,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3024,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3024,Details of Immovable Assets,ii,Non Agricultural Land,"Annur Taluka Otterpalayam Village Sy No419/3A Total Area 2480 Sqft Built Up Area Whether Inherited N Purchase Date 2011-05-16 Purchase Cost 63000.00 Development Cost 0.00 1,10,000 1 Lacs+ Annur Taluka Otterpalayam Village Sy No 419/3A Total Area 9701 Sqft Built Up Area Whether Inherited N Purchase Date 2011-05-16 Purchase Cost 129000.00 Development Cost 0.00 2,12,750 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 3,22,750 3 Lacs+",3227503.0
